1,1,3,1,4,9,2,2,1.1937,0.59823,1.1306,3.2875,5.4531,2.3259,3.8875,0,0,-1
1,2,3,1,5,6,2,2,0.51534,1.2961,1.6544,4.0981,6.6485,2.1722,5.3965,40,40,-1
1,3,3,1,4,6,2,1,0.5415,0.74671,1.6647,3.7371,5.0951,2.2091,4.4856,40,80,-1
2,1,3,1,5,7,2,1,0.48094,1.1213,0.98461,2.1829,4.8112,1.468,3.306,20,100,-1
2,2,3,1,4,6,2,2,0.4543,0.79449,1.5975,2.7653,4.338,2.0537,3.562,40,140,-1
2,3,3,1,4,9,2,2,0.45102,0.49846,0.80931,2.1608,3.4603,1.2621,2.661,0,140,-1
2,4,3,1,5,7,2,1,0.49369,0.52837,0.82893,2.6829,5.2162,1.3254,3.2131,20,160,-1
2,5,3,1,4,9,2,2,0.315,0.49217,0.76875,2.6335,4.5791,1.0876,3.1282,0,160,-1
2,6,3,1,4,9,2,2,0.31932,0.81201,0.74415,2.8903,5.0169,1.0653,3.7061,0,160,-1
3,1,1,1,4,7,2,1,0.44346,0.3574,0.96074,2.7625,3.8323,1.4063,3.1241,0,160,8
3,2,1,1,5,9,2,2,0.24004,0.70082,1.4929,2.6167,4.9571,1.735,3.3194,0,160,6
3,3,1,1,2,7,1,1,0.36785,0.42755,0.83011,1.9668,3.9738,1.2002,2.3965,0,160,6
3,4,1,1,2,8,1,2,0.32018,0.64986,1.5365,2.5628,4.3376,1.8608,3.2147,0,160,6
3,5,1,1,4,6,2,2,0.53821,0.78215,0.54164,1.852,3.8181,1.0827,2.6363,0,160,7
3,6,1,1,4,6,2,2,0.39461,0.61479,0.61153,2.4934,4.1102,1.0082,3.1102,0,160,8
4,1,2,1,5,9,2,1,0.78931,1.0687,1.2729,2.6739,5.7617,2.0659,3.7458,0,160,7
4,2,2,1,2,8,1,2,0.2796,0.74156,1.0927,2.1715,4.5402,1.3744,2.9148,0,160,6
4,3,2,1,4,6,2,1,0.58636,0.92597,0.90974,2.152,4.6871,1.499,3.08,0,160,7
5,1,3,1,2,8,1,1,0.47763,0.73031,1.0347,2.0686,4.544,1.5144,2.8011,10,170,-1
5,2,3,1,3,8,1,1,0.44245,0.59598,1.0867,2.4661,4.7951,1.5328,3.065,10,180,-1
5,3,3,1,5,7,2,1,0.51709,0.93987,1.9912,4.239,5.7307,2.5103,5.183,20,200,-1
5,4,3,1,5,7,2,1,0.46083,0.52146,1.5386,3.8689,5.1868,2.0016,4.3922,20,220,-1
6,1,4,1,4,9,2,2,0.34128,0.41912,0.57429,1.9712,3.929,0.91863,2.3922,0,220,-1
6,2,4,1,4,7,2,1,0.46062,0.41535,1.9988,3.3478,4.9044,2.461,3.7652,20,240,-1
6,3,4,1,4,6,2,1,0.43738,0.75714,1.4219,3.2643,6.042,1.8615,4.0234,40,280,-1
6,4,4,1,4,7,2,1,0.31731,0.57648,1.0451,2.5673,4.1286,1.3664,3.1464,20,300,-1
6,5,4,1,2,8,1,2,0.24731,0.58133,1.6005,3.6347,5.3093,1.8499,4.2179,10,310,-1
6,6,4,1,4,6,2,2,0.30715,0.51718,1.5698,3.4075,4.7148,1.8797,3.9288,40,350,-1
6,7,4,1,5,7,2,1,0.36425,0.60879,1.7556,2.9183,5.3945,2.1221,3.5291,20,370,-1
7,1,1,1,4,7,2,1,0.42056,0.71716,1.6714,2.9302,4.3248,2.0947,3.6492,20,390,7
7,2,1,1,4,7,2,1,0.47692,0.75836,1.1606,3.5025,6.1643,1.6396,4.2624,20,410,7
7,3,1,1,2,8,1,2,0.78017,0.77306,1.918,4.4691,6.2508,2.7011,5.2461,10,420,8
7,4,1,1,2,8,1,2,0.48862,0.52603,1.008,2.6385,4.1808,1.4994,3.1683,10,430,8
7,5,1,1,2,7,1,1,0.45118,0.89037,0.56113,1.8793,4.2832,1.0146,2.7719,20,450,7
8,1,2,1,5,9,2,1,0.61883,0.59613,0.87359,3.1133,5.1174,1.495,3.7112,0,450,6
8,2,2,1,4,9,2,2,0.50041,0.35929,1.2467,3.7153,5.6004,1.7512,4.0784,0,450,6
8,3,2,1,2,8,1,2,0.79126,1.0302,1.4448,4.2245,5.9616,2.241,5.2575,10,460,8
8,4,2,1,2,7,1,1,0.72164,0.69855,0.74176,2.1253,3.8582,1.4651,2.8261,20,480,7
8,5,2,1,2,8,1,1,0.82204,0.9886,1.5423,2.9622,5.792,2.3665,3.953,10,490,8
9,1,1,1,4,7,2,1,1.4417,0.53304,1.7164,4.7545,6.6545,3.1602,5.2918,20,510,7
9,2,1,1,2,8,1,2,2.0619,0.77792,1.4831,4.6109,6.1131,3.5479,5.3925,0,510,6
9,3,1,1,4,6,2,2,0.9735,0.58629,1.922,4.7634,6.6985,2.8986,5.3529,40,550,6
9,4,1,1,2,7,1,1,0.81186,0.41439,1.1835,3.9225,5.7495,1.9984,4.3388,0,550,8
10,1,4,1,4,6,2,2,0.86752,0.41542,1.8216,4.1928,6.5351,2.6922,4.6124,40,590,-1
10,2,4,1,4,6,2,2,0.70265,0.4943,1.7297,4.4113,6.1109,2.4352,4.9079,40,630,-1
10,3,4,1,4,6,2,2,0.46337,0.36085,0.88125,2.7031,4.2628,1.3472,3.0661,40,670,-1
10,4,4,1,4,6,2,2,0.48335,0.38242,0.82174,2.2562,3.7742,1.3072,2.6406,40,710,-1
10,5,4,1,4,6,2,2,0.50007,0.48246,0.92487,3.1878,5.4467,1.4266,3.6728,40,750,-1
10,6,4,1,4,6,2,2,0.58864,0.44636,1.4259,3.6087,5.5921,2.0187,4.0574,40,790,-1
10,7,4,1,4,6,2,2,0.61878,0.55516,1.1686,2.7977,4.6973,1.7905,3.3568,40,830,-1
11,1,2,1,3,8,1,1,0.92359,1.2528,1.2842,3.3294,5.2337,2.2095,4.5855,0,830,7
11,2,2,1,4,9,2,2,0.98435,0.42129,0.5309,2.9847,5.4257,1.5194,3.4083,0,830,6
11,3,2,1,2,8,1,1,1.2918,0.80448,1.1578,3.0689,5.3187,2.4537,3.8772,10,840,8
11,4,2,1,3,9,1,2,1.1317,0.88407,0.79917,3.207,4.9224,1.9326,4.0952,0,840,6
11,5,2,1,5,6,2,2,1.0753,0.8908,1.4424,3.8147,6.2706,2.5208,4.7079,0,840,7
12,1,3,1,5,9,2,1,0.90343,0.91832,1.1512,3.2578,5.3465,2.0583,4.1784,0,840,-1
12,2,3,1,5,9,2,2,0.53362,0.66044,1.5508,2.7687,4.0274,2.0862,3.4311,0,840,-1
12,3,3,1,2,9,1,2,0.43557,0.91432,0.85542,1.9302,4.227,1.2934,2.8467,0,840,-1
12,4,3,1,3,8,1,1,0.53216,0.47343,0.69802,1.8408,4.0897,1.2329,2.3178,10,850,-1
12,5,3,1,5,9,2,1,0.57258,1.4619,1.4394,3.8978,6.7253,2.014,5.3633,0,850,-1
13,1,2,1,5,9,2,2,1.3844,0.88804,1.8862,3.9458,5.4808,3.2749,4.8357,0,850,6
13,2,2,1,2,8,1,1,1.4006,0.53846,1.9246,4.8333,6.7269,3.3273,5.3737,10,860,8
13,3,2,1,2,7,1,1,0.67334,0.69622,1.383,3.2464,5.072,2.0601,3.945,0,860,8
13,4,2,1,2,7,1,1,0.51262,0.67861,0.90496,2.3849,4.6474,1.4198,3.0666,0,860,8
13,5,2,1,2,8,1,2,0.24781,0.36703,1.1024,2.1567,3.2549,1.3536,2.527,10,870,8
14,1,4,1,3,8,1,1,0.77573,0.66965,1.4083,3.4307,4.7269,2.1862,4.1023,10,880,-1
14,2,4,1,4,6,2,2,0.41757,0.47661,1.1661,2.7528,4.7726,1.5878,3.2323,40,920,-1
14,3,4,1,4,6,2,2,0.46305,0.37074,1.5708,3.7162,5.8997,2.0366,4.0901,40,960,-1
14,4,4,1,4,6,2,2,0.46075,0.4106,1.1158,3.4637,5.0608,1.5806,3.8774,40,1000,-1
14,5,4,1,4,6,2,2,0.40623,0.42724,1.8686,3.0672,4.6262,2.2769,3.4974,40,1040,-1
14,6,4,1,4,6,2,2,0.50883,0.47704,1.3341,2.7302,5.1372,1.8454,3.2109,40,1080,-1
14,7,4,1,4,6,2,2,0.51863,0.441,1.7409,3.0661,4.9687,2.2617,3.5091,40,1120,-1
15,1,1,1,2,7,1,1,0.59367,0.28037,1.2648,3.5045,4.8362,1.8607,3.7871,0,1120,8
15,2,1,1,2,8,1,2,1.9774,0.37613,1.5215,4.0386,6.3081,3.5011,4.4167,0,1120,6
15,3,1,1,2,7,1,1,1.1616,0.44891,1.7666,4.3261,6.3918,2.9303,4.7786,20,1140,7
15,4,1,1,2,8,1,2,1.6624,0.28234,0.59942,4.2282,6.4354,2.2649,4.5131,10,1150,8
15,5,1,1,2,8,1,2,0.9606,0.50151,1.1067,2.727,4.9348,2.0704,3.2306,10,1160,8
15,6,1,1,4,6,2,2,1.5455,1.6387,0.60531,3.9311,6.5139,2.1539,5.573,40,1200,6
16,1,3,1,5,6,2,2,0.68081,0.42396,1.632,3.7364,5.9717,2.317,4.1622,40,1240,-1
16,2,3,1,5,6,2,2,0.70913,0.74029,1.8789,3.9745,5.3747,2.5918,4.7178,40,1280,-1
16,3,3,1,4,9,2,2,0.51374,0.39623,0.99257,2.862,4.9646,1.5079,3.2601,0,1280,-1
16,4,3,1,5,9,2,1,0.48181,0.63262,0.98759,2.1557,4.3765,1.4726,2.7909,0,1280,-1
16,5,3,1,5,6,2,2,0.62637,0.76377,0.98002,3.0887,5.2553,1.6089,3.8558,40,1320,-1
1,1,2,1,3,8,1,1,0.67827,0.66234,2.0166,3.3949,5.3805,2.698,4.0593,0,0,7
1,2,2,1,2,7,1,1,0.94189,0.45476,1.3289,3.01,4.983,2.2729,3.4668,0,0,8
1,3,2,1,5,9,2,2,0.83465,0.48373,0.80335,2.7683,5.0446,1.6401,3.2545,0,0,6
1,4,2,1,5,9,2,2,1.0148,1.0839,1.6894,3.8717,6.5337,2.7064,4.9574,0,0,7
2,1,4,1,5,7,2,1,1.1133,0.57719,1.0811,3.5287,4.7704,2.1961,4.1101,20,20,-1
2,2,4,1,5,9,2,2,0.48136,0.50617,1.2075,2.2166,3.4385,1.6911,2.7254,0,20,-1
2,3,4,1,4,6,2,2,0.42683,0.57474,0.52431,2.1303,3.3648,0.95336,2.7071,40,60,-1
2,4,4,1,4,6,2,2,0.31839,0.53159,1.4066,3.6883,5.5501,1.7276,4.2221,40,100,-1
2,5,4,1,4,6,2,2,0.38288,0.4915,1.6542,3.9374,5.6038,2.039,4.4309,40,140,-1
3,1,3,1,4,9,2,2,0.51775,0.52124,1.8384,3.8117,6.3277,2.3581,4.3359,0,140,-1
3,2,3,1,2,8,1,1,0.68183,0.64103,0.70313,2.075,3.7932,1.3891,2.7183,10,150,-1
3,3,3,1,5,7,2,1,0.62535,1.1881,0.82505,2.6803,5.8626,1.4525,3.8706,20,170,-1
3,4,3,1,5,7,2,1,0.46175,0.73806,0.93661,2.8355,4.6146,1.4004,3.5754,20,190,-1
3,5,3,1,5,7,2,1,0.44932,0.65923,1.1404,3.2192,5.1482,1.5922,3.8813,20,210,-1
3,6,3,1,5,9,2,1,0.25619,1.0925,1.6451,3.1083,6.0667,1.9036,4.2035,0,210,-1
3,7,3,1,5,6,2,2,0.33089,0.66207,1.386,3.5703,4.9884,1.7189,4.2346,40,250,-1
4,1,1,1,2,8,1,2,1.0913,0.46668,0.99719,3.528,5.0047,2.0907,3.9968,0,250,6
4,2,1,1,4,6,2,2,0.30948,0.55567,1.5518,2.8482,5.1423,1.8649,3.4063,0,250,7
4,3,1,1,2,8,1,1,0.70519,0.65044,0.86287,3.5776,5.5471,1.5697,4.2306,0,250,7
4,4,1,1,5,7,2,1,1.408,0.93676,1.7978,3.7328,5.6857,3.2101,4.6713,0,250,6
4,5,1,1,4,6,2,2,0.49226,0.44804,1.3265,3.7785,5.2704,1.8227,4.2293,40,290,6
5,1,3,1,5,7,2,1,0.82666,0.71049,1.4454,4.0264,6.4351,2.2741,4.7396,20,310,-1
5,2,3,1,3,7,1,2,1.8725,0.78704,1.0632,3.654,6.3572,2.9389,4.4444,20,330,-1
5,3,3,1,4,9,2,2,0.47703,0.55093,0.59005,1.8406,2.986,1.0709,2.3955,0,330,-1
5,4,3,1,4,7,2,1,0.3609,0.59497,0.83197,3.1218,5.6526,1.1946,3.7198,20,350,-1
5,5,3,1,3,9,1,2,0.63235,0.37634,0.51981,3.0709,5.1585,1.154,3.4504,0,350,-1
6,1,1,1,2,9,1,2,0.744,0.35286,1.3892,3.9479,6.0667,2.1369,4.3026,0,350,7
6,2,1,1,4,7,2,1,0.36728,0.62778,1.1101,3.2349,5.2469,1.4796,3.8647,20,370,7
6,3,1,1,5,7,2,1,0.89489,1.7062,1.0958,3.7896,7.4661,1.9928,5.4997,0,370,6
6,4,1,1,4,6,2,2,0.44503,0.35182,0.64809,2.7879,4.3314,1.0966,3.1425,40,410,6
6,5,1,1,2,7,1,1,0.73159,0.83693,1.2372,2.7314,5.5534,1.9714,3.5703,20,430,7
6,6,1,1,3,7,1,2,0.73127,0.46301,1.1155,3.7706,6.089,1.8486,4.2368,20,450,7
6,7,1,1,5,6,2,2,1.32,1.7797,1.1163,3.9374,7.0909,2.4399,5.719,40,490,6
7,1,4,1,4,6,2,2,0.83234,0.56803,1.9561,3.6987,5.8347,2.7907,4.2697,40,530,-1
7,2,4,1,4,6,2,2,0.41018,0.4467,1.2917,2.5732,4.5241,1.7043,3.0229,40,570,-1
7,3,4,1,4,6,2,2,0.66352,0.71757,0.61207,2.4656,3.8807,1.278,3.1851,40,610,-1
7,4,4,1,4,6,2,2,0.35502,0.52099,1.9796,3.3465,5.2957,2.3369,3.8696,40,650,-1
7,5,4,1,4,6,2,2,0.36984,0.42674,1.4105,2.9162,4.6951,1.7827,3.3447,40,690,-1
7,6,4,1,4,9,2,2,0.5042,0.55176,1.7203,3.0789,4.8351,2.2275,3.6331,0,690,-1
