1,1,3,1,4,7,2,1,1.1152,0.45394,0.8665,3.0128,4.261,1.9816,3.4667,20,20,-1
1,2,3,1,5,9,2,1,0.40557,0.63252,2.5601,3.7747,7.0696,2.9655,4.4072,0,20,-1
1,3,3,1,5,6,2,2,0.52239,0.67454,2.4106,3.9746,5.4055,2.9329,4.649,40,60,-1
2,1,3,1,4,6,2,2,0.52977,1.2042,2.5703,4.4672,6.4142,3.1,5.6712,40,100,-1
2,2,3,1,5,6,2,2,0.47372,0.7097,2.3771,4.2408,6.0046,2.8507,4.9505,40,140,-1
2,3,3,1,4,9,2,2,0.2692,0.96419,2.0276,3.2257,6.3039,2.2967,4.1898,0,140,-1
2,4,3,1,4,9,2,2,0.42233,0.66418,2.6936,4.7404,6.3045,3.1158,5.4045,0,140,-1
2,5,3,1,4,6,2,1,0.39585,0.50197,1.0459,3.1925,4.8065,1.4416,3.6944,40,180,-1
2,6,3,1,5,6,2,2,0.51857,0.91905,2.5101,5.5383,8.6171,3.0286,6.4573,40,220,-1
2,7,3,1,4,6,2,1,0.50351,0.81811,1.8114,3.6087,6.9029,2.3148,4.4267,40,260,-1
3,1,1,1,4,6,2,2,0.35772,1.0852,1.5735,3.0212,5.7169,1.9312,4.1063,0,260,8
3,2,1,1,4,7,2,1,1.0582,0.53403,1.2955,3.1424,5.6387,2.3536,3.6764,0,260,6
3,3,1,1,4,6,2,2,1.891,1.0117,2.5101,6.7533,9.9646,4.401,7.7649,0,260,7
3,4,1,1,4,7,2,1,1.1517,0.80892,1.8948,5.1559,8.0516,3.0464,5.9647,0,260,6
3,5,1,1,4,7,2,1,0.66952,0.75427,2.2607,5.1061,7.652,2.9301,5.8603,0,260,8
4,1,2,1,4,7,2,1,1.0173,1.068,2.1545,4.0347,7.1631,3.1717,5.1026,0,260,6
4,2,2,1,3,9,1,1,1.1683,1.0338,0.92947,4.091,7.3023,2.0977,5.1247,0,260,8
4,3,2,1,4,9,2,2,1.0416,1.093,2.4273,4.8901,8.2681,3.4688,5.983,0,260,6
5,1,3,1,4,6,2,1,1.4745,0.44972,1.4206,5.1478,7.3941,2.895,5.5974,40,300,-1
5,2,3,1,5,9,2,2,0.50312,1.303,1.1459,2.6436,5.2227,1.6489,3.9466,0,300,-1
5,3,3,1,5,7,2,1,0.99191,0.72203,1.1624,3.6583,6.6371,2.1542,4.3802,20,320,-1
6,1,2,1,5,9,2,1,0.58236,0.77387,1.5563,3.7029,7.0309,2.1386,4.4767,0,320,6
6,2,2,1,5,6,2,2,0.51377,1.3862,1.6614,3.4255,6.3707,2.1751,4.8116,40,360,6
6,3,2,1,3,7,1,2,1.743,0.53182,1.3289,4.0245,5.2724,3.0718,4.5562,0,360,8
6,4,2,1,4,6,2,1,0.55344,0.68253,1.7613,3.2591,4.9231,2.3146,3.9415,40,400,6
6,5,2,1,4,7,2,1,0.66405,0.5202,1.3289,4.4738,6.0545,1.9929,4.9939,0,400,6
7,1,4,1,4,7,2,1,0.5248,0.34882,1.1047,3.7339,5.1145,1.6294,4.0826,20,420,-1
7,2,4,1,5,9,2,2,0.55461,1.0945,1.9445,3.7087,6.8702,2.4991,4.803,0,420,-1
7,3,4,1,5,7,2,1,0.43304,0.66182,1.4953,3.8579,5.5386,1.9283,4.5197,20,440,-1
7,4,4,1,4,7,2,1,0.55772,0.91278,2.2109,4.8232,8.1015,2.7685,5.7359,20,460,-1
7,5,4,1,4,7,2,1,0.51765,1.357,1.8945,4.0076,7.1694,2.4121,5.3645,20,480,-1
7,6,4,1,4,6,2,1,0.40406,0.78501,2.1775,3.5251,5.6386,2.5815,4.31,40,520,-1
8,1,1,1,4,6,2,2,0.92648,1.9923,1.6049,4.75,7.6618,2.5313,6.7422,40,560,6
8,2,1,1,4,6,2,2,0.47087,0.84428,0.89632,2.377,4.9563,1.3671,3.2212,0,560,8
8,3,1,1,4,7,2,1,0.94458,0.37203,1.7784,5.0395,7.1529,2.7229,5.4114,20,580,7
9,1,4,1,4,7,2,1,0.46887,1.1844,1.3389,3.3358,5.2491,1.8076,4.5202,20,600,-1
9,2,4,1,4,9,2,2,0.43952,1.0542,2.5433,3.9914,6.8867,2.9827,5.0455,0,600,-1
9,3,4,1,4,6,2,1,0.3834,0.80059,1.5782,3.1092,5.9548,1.9615,3.9097,40,640,-1
10,1,3,1,5,9,2,1,0.55895,0.6087,2.1208,4.1503,7.0794,2.6796,4.7589,0,640,-1
10,2,3,1,5,9,2,2,0.47239,1.5384,2.2773,4.7065,7.053,2.7496,6.2449,0,640,-1
10,3,3,1,5,7,2,1,0.42377,0.45609,2.4266,5.5387,7.9015,2.8502,5.9947,20,660,-1
10,4,3,1,4,6,2,1,0.50794,0.82599,1.4618,3.4918,5.755,1.9697,4.3177,40,700,-1
10,5,3,1,5,9,2,1,0.34649,0.86967,2.3772,3.7749,7.1861,2.7236,4.6445,0,700,-1
10,6,3,1,4,6,2,1,0.49204,0.69659,1.1457,3.6085,6.4536,1.6377,4.305,40,740,-1
11,1,1,1,4,6,2,2,0.57492,0.98675,1.9375,4.7996,7.2458,2.5123,5.7862,40,780,6
11,2,1,1,2,8,1,2,1.3433,1.75,1.2456,3.7412,6.2375,2.5888,5.4911,10,790,8
11,3,1,1,4,7,2,1,1.1225,0.41858,2.6766,4.5238,6.7038,3.7991,4.9423,20,810,7
11,4,1,1,2,8,1,2,0.92635,0.55612,0.96243,2.6761,5.8049,1.8887,3.2322,10,820,8
11,5,1,1,4,6,2,2,0.77866,0.89323,2.5932,5.6052,7.6853,3.3718,6.4983,40,860,6
11,6,1,1,4,6,2,2,0.73275,0.59103,1.5117,4.1076,6.4037,2.2444,4.6985,40,900,6
12,1,2,1,5,7,2,1,0.49104,0.85305,1.3892,4.3345,6.3146,1.8802,5.1875,0,900,6
12,2,2,1,5,9,2,2,0.51762,0.64904,2.2608,5.1561,6.5873,2.7784,5.8051,0,900,6
12,3,2,1,4,7,2,1,0.50797,1.1001,1.1459,3.2924,5.439,1.6538,4.3924,0,900,6
12,4,2,1,4,6,2,1,0.38224,0.40728,0.91297,2.9762,4.2738,1.2951,3.3834,0,900,7
13,1,3,1,5,7,2,1,0.51943,0.91255,0.78064,2.6111,4.6411,1.3,3.5236,20,920,-1
13,2,3,1,5,7,2,1,0.50723,1.2399,1.7114,3.1093,6.0378,2.2185,4.3491,20,940,-1
13,3,3,1,5,9,2,1,0.41576,0.55558,1.5617,3.6419,5.672,1.9773,4.1974,0,940,-1
13,4,3,1,5,7,2,1,0.44783,0.96697,2.5431,4.923,6.8367,2.9909,5.8899,20,960,-1
14,1,4,1,4,7,2,1,0.44084,1.5561,2.154,4.0843,6.9796,2.5948,5.6403,20,980,-1
14,2,4,1,5,7,2,1,0.40187,0.87393,1.7944,3.5585,6.637,2.1962,4.4323,20,1000,-1
14,3,4,1,4,7,2,1,0.37892,0.6403,1.5285,4.557,7.3692,1.9073,5.1972,20,1020,-1
14,4,4,1,4,7,2,1,0.41954,0.54575,2.6101,5.0391,7.7018,3.0295,5.5848,20,1040,-1
14,5,4,1,4,6,2,2,0.40479,0.97884,1.9447,3.1423,5.3057,2.3494,4.1211,40,1080,-1
14,6,4,1,4,6,2,2,0.33729,0.40325,2.1277,4.6237,6.0049,2.4649,5.0269,40,1120,-1
14,7,4,1,4,6,2,2,0.47489,0.63654,1.8778,4.0408,6.0708,2.3526,4.6773,40,1160,-1
15,1,1,1,2,8,1,2,1.6195,0.38157,2.6373,6.115,8.428,4.2567,6.4964,10,1170,8
15,2,1,1,4,7,2,1,1.9123,0.53619,2.6434,6.0545,7.8018,4.5556,6.5906,20,1190,7
15,3,1,1,4,7,2,1,0.51385,0.41848,0.92945,4.0079,5.8048,1.4432,4.4263,20,1210,7
15,4,1,1,4,6,2,2,0.35,1.2128,2.061,3.7085,7.053,2.4109,4.9212,0,1210,8
15,5,1,1,3,7,1,2,1.0151,0.49496,0.82978,3.1094,5.7385,1.8448,3.6043,0,1210,8
16,1,2,1,4,7,2,1,1.037,1.0712,1.8053,4.5338,6.5807,2.8422,5.6049,20,1230,7
16,2,2,1,5,9,2,1,0.63332,1.2387,2.261,3.625,7.4355,2.8941,4.8637,0,1230,7
16,3,2,1,5,9,2,2,0.59212,1.3832,2.4937,5.6555,8.8835,3.0858,7.0386,0,1230,7
16,4,2,1,4,9,2,2,0.32538,0.47033,1.7449,4.424,6.7702,2.0702,4.8942,0,1230,6
1,1,4,1,4,7,2,1,0.63112,0.42962,2.6459,5.0753,7.0722,3.2769,5.5049,20,20,-1
1,2,4,1,4,6,2,2,0.30776,0.41183,1.6783,2.8097,4.7068,1.986,3.2215,40,60,-1
1,3,4,1,4,6,2,2,0.41853,0.30261,1.9277,4.9063,7.702,2.3461,5.2088,40,100,-1
1,4,4,1,4,6,2,2,0.46476,0.4336,1.8779,4.6735,6.7035,2.3425,5.107,40,140,-1
2,1,3,1,5,9,2,2,0.42058,1.0316,1.5376,4.0334,6.7957,1.958,5.0648,0,140,-1
2,2,3,1,4,6,2,2,0.38465,0.42797,1.8117,4.274,6.87,2.1962,4.7019,40,180,-1
2,3,3,1,4,9,2,2,0.56195,1.3799,1.4121,4.2242,7.6851,1.9739,5.6039,0,180,-1
2,4,3,1,5,7,2,1,0.29835,0.53683,2.5767,3.7917,5.9382,2.875,4.3285,20,200,-1
2,5,3,1,4,9,2,2,0.36993,0.43677,0.7966,1.8942,4.3573,1.1664,2.3309,0,200,-1
3,1,1,1,4,6,2,1,0.38534,0.48649,0.93901,2.1373,3.352,1.3243,2.6237,0,200,7
3,2,1,1,4,7,2,1,0.4547,0.51848,1.7281,4.6901,6.1871,2.1827,5.2085,0,200,6
3,3,1,1,5,9,2,2,0.46978,0.88609,2.3942,4.5739,7.17,2.8639,5.4599,0,200,7
3,4,1,1,2,8,1,2,1.1788,0.33299,2.0109,5.7716,8.6836,3.1896,6.1045,10,210,8
3,5,1,1,4,7,2,1,1.4506,0.3553,1.7613,4.6403,7.419,3.2118,4.9955,20,230,7
3,6,1,1,4,7,2,1,0.59938,0.50146,1.2956,3.3922,4.8727,1.8949,3.8936,20,250,7
3,7,1,1,4,7,2,1,0.33255,0.4614,1.2128,2.4775,4.1248,1.5452,2.9388,20,270,7
4,1,2,1,4,6,2,1,0.62985,0.48239,0.68877,2.4025,3.9336,1.3185,2.8848,0,270,7
4,2,2,1,4,7,2,1,0.75047,0.44346,2.5769,4.7733,6.0543,3.3273,5.2167,0,270,6
4,3,2,1,2,8,1,2,0.74592,0.34057,2.61,5.589,8.0349,3.3559,5.9295,10,280,8
4,4,2,1,2,9,1,2,0.83551,0.45628,2.244,5.5554,7.3358,3.0794,6.0116,0,280,8
4,5,2,1,4,9,2,2,0.75624,0.46834,1.8781,4.2076,6.4373,2.6342,4.6759,0,280,6
5,1,3,1,4,6,2,1,0.70492,0.65145,2.1207,3.8847,6.3308,2.8255,4.5361,40,320,-1
5,2,3,1,5,7,2,1,0.35228,0.8559,0.79632,2.3271,5.788,1.1485,3.1829,20,340,-1
5,3,3,1,5,6,2,2,0.35109,0.91285,2.5606,3.9583,5.5723,2.9116,4.8711,40,380,-1
5,4,3,1,5,6,2,2,0.49757,0.62538,1.3288,3.6082,5.9214,1.8262,4.2335,40,420,-1
5,5,3,1,5,9,2,2,0.43576,0.50357,2.2106,4.84,7.0529,2.6462,5.3435,0,420,-1
6,1,1,1,4,7,2,1,0.35091,0.30569,1.0884,3.5175,5.581,1.4392,3.8231,20,440,7
6,2,1,1,4,9,2,2,0.85525,1.4333,1.4787,4.7066,7.7352,2.3338,6.1398,0,440,6
6,3,1,1,4,7,2,1,0.51217,0.42859,1.9944,4.3739,7.4689,2.5065,4.8024,0,440,6
6,4,1,1,4,6,2,2,0.53735,0.34398,1.0625,4.1576,5.5054,1.5998,4.5015,40,480,6
6,5,1,1,2,8,1,2,0.89759,0.42082,1.5613,3.1757,4.7567,2.4588,3.5964,10,490,8
6,6,1,1,2,9,1,2,0.98296,0.56821,1.6947,5.0393,7.3188,2.6776,5.6074,0,490,8
7,1,2,1,3,7,1,2,1.0837,0.61753,2.6034,4.7334,7.7616,3.687,5.3508,0,490,8
7,2,2,1,5,9,2,1,1.0605,0.84442,1.1625,3.7252,5.9214,2.2228,4.5695,0,490,7
7,3,2,1,5,9,2,2,0.70947,0.59391,1.8113,4.9399,7.1363,2.5207,5.5337,0,490,7
7,4,2,1,3,7,1,2,0.93543,0.41168,1.2289,4.2739,7.0863,2.1643,4.6855,0,490,8
7,5,2,1,3,7,1,2,0.62961,0.48297,0.87959,4.1077,5.8547,1.5091,4.5906,0,490,8
7,6,2,1,5,7,2,1,1.3602,1.2839,1.4787,3.9579,7.2861,2.8388,5.2417,20,510,7
8,1,4,1,4,7,2,1,0.91274,0.31817,1.8209,4.3838,5.4651,2.7335,4.7019,20,530,-1
8,2,4,1,4,6,2,2,0.30675,0.30617,0.79647,2.5604,4.6239,1.1031,2.8665,40,570,-1
8,3,4,1,4,9,2,2,0.63165,0.56376,2.1106,4.74,7.169,2.7422,5.3037,0,570,-1
8,4,4,1,4,7,2,1,0.34691,0.43009,1.5288,4.0915,6.7871,1.8756,4.5215,20,590,-1
8,5,4,1,5,9,2,2,0.33222,1.1487,1.079,2.9596,6.4205,1.4111,4.1082,0,590,-1
9,1,3,1,4,6,2,1,0.40138,0.59705,1.4182,4.3304,7.126,1.8195,4.9274,40,630,-1
9,2,3,1,5,7,2,1,0.36303,0.67182,0.77943,2.9596,5.3556,1.1424,3.6313,20,650,-1
9,3,3,1,5,6,2,2,0.30713,1.042,2.6765,5.0227,7.7186,2.9836,6.0646,40,690,-1
10,1,4,1,4,7,2,1,0.37105,0.57719,1.1532,3.333,6.5443,1.5241,3.9101,20,710,-1
10,2,4,1,5,9,2,2,0.43051,0.72823,1.7616,2.9929,5.4887,2.192,3.7211,0,710,-1
10,3,4,1,4,7,2,1,0.49462,0.5697,2.4937,4.7736,7.6352,2.9882,5.3432,20,730,-1
10,4,4,1,4,7,2,1,0.48233,0.59474,0.97976,2.8933,4.7404,1.462,3.4879,20,750,-1
10,5,4,1,4,7,2,1,0.41732,0.58635,1.0957,3.9747,5.6051,1.513,4.5609,20,770,-1
10,6,4,1,4,6,2,2,0.34621,0.46603,2.6272,4.9066,7.6354,2.9733,5.3725,40,810,-1
10,7,4,1,4,7,2,1,0.33039,0.53914,1.6286,3.5088,6.5372,1.9589,4.0479,20,830,-1
11,1,2,1,5,7,2,1,0.38862,1.1313,2.6002,4.2976,6.3109,2.9887,5.4288,20,850,7
11,2,2,1,4,6,2,1,1.0032,0.77886,1.9779,4.0911,5.5887,2.981,4.8699,0,850,7
11,3,2,1,4,6,2,1,0.46407,0.67003,1.5616,2.826,4.6734,2.0255,3.496,0,850,7
11,4,2,1,4,7,2,1,0.74522,0.32333,1.6782,4.1909,6.1209,2.4233,4.5141,0,850,6
11,5,2,1,3,7,1,2,1.5604,0.35806,2.1276,6.1546,8.4676,3.6878,6.5126,0,850,8
12,1,1,1,5,6,2,2,1.1255,1.6996,2.6989,4.9952,7.6077,3.8243,6.6947,0,850,7
12,2,1,1,4,6,2,2,0.64507,1.4846,1.4286,4.69,8.5837,2.0736,6.1745,40,890,6
12,3,1,1,4,6,2,2,1.1697,0.66918,1.2624,4.9399,6.6871,2.4319,5.609,40,930,6
12,4,1,1,4,7,2,1,0.67567,0.51862,1.0126,3.8581,6.9697,1.6882,4.3766,20,950,7
12,5,1,1,4,9,2,2,0.61324,0.7855,2.3607,4.9067,8.1847,2.9738,5.6921,0,950,6
13,1,3,1,5,9,2,2,0.61873,1.5653,1.8667,3.2481,5.5777,2.4853,4.8133,0,950,-1
13,2,3,1,4,6,2,1,0.32036,1.0697,2.1939,4.4239,6.9863,2.5142,5.4934,40,990,-1
13,3,3,1,4,6,2,1,0.52226,0.34708,1.5117,3.0595,4.7568,2.0339,3.4065,40,1030,-1
13,4,3,1,4,9,2,2,0.38732,0.33709,2.2273,4.6901,6.3042,2.6145,5.027,0,1030,-1
14,1,2,1,5,9,2,2,0.33154,0.72846,2.3646,3.9122,6.2585,2.696,4.6405,0,1030,6
14,2,2,1,5,7,2,1,0.62769,0.38734,2.2104,4.59,6.8698,2.838,4.9773,0,1030,6
14,3,2,1,4,6,2,1,1.3654,2.265,1.5119,3.9913,7.136,2.8772,6.2562,40,1070,6
14,4,2,1,3,9,1,2,1.0604,0.36478,1.3622,5.0397,7.2029,2.4225,5.4044,0,1070,8
14,5,2,1,4,6,2,1,1.8987,0.76484,2.1769,4.8231,7.8516,4.0755,5.5879,40,1110,6
15,1,4,1,4,7,2,1,0.72725,0.46742,1.4342,3.3478,5.2109,2.1613,3.8151,20,1130,-1
15,2,4,1,5,9,2,2,0.47793,1.5103,1.2622,3.6256,6.1715,1.74,5.1358,0,1130,-1
15,3,4,1,5,7,2,1,0.61343,0.34586,1.6949,3.1091,4.8233,2.3083,3.4549,20,1150,-1
15,4,4,1,5,7,2,1,0.53491,0.72909,1.1456,4.2903,5.7381,1.6804,5.0193,20,1170,-1
15,5,4,1,4,7,2,1,0.54007,0.46153,1.9112,5.0064,7.3192,2.4512,5.4678,20,1190,-1
16,1,1,1,2,8,1,2,1.2876,0.42061,1.3168,3.8792,6.2257,2.6043,4.2997,10,1200,8
16,2,1,1,4,7,2,1,1.1354,0.54039,2.0443,4.6734,6.1212,3.1797,5.2137,20,1220,7
16,3,1,1,2,8,1,2,1.013,0.27762,1.5613,4.7566,6.6034,2.5743,5.0341,10,1230,8
1,1,4,1,4,7,2,1,0.68117,0.339,1.738,3.7847,5.4321,2.4191,4.1236,20,20,-1
1,2,4,1,4,7,2,1,0.29404,0.58483,1.1457,2.6933,4.8565,1.4397,3.278,20,40,-1
1,3,4,1,4,9,2,2,0.59541,0.46257,2.2106,3.7248,4.9896,2.8059,4.1873,0,40,-1
1,4,4,1,4,7,2,1,0.2692,0.508,1.6285,3.0594,5.4555,1.8976,3.5673,20,60,-1
2,1,2,1,4,9,2,2,1.3357,1.5232,1.5169,4.4454,8.0562,2.8525,5.9686,0,60,7
2,2,2,1,5,7,2,1,0.45098,0.82589,1.6118,3.6582,6.6704,2.0627,4.484,20,80,7
2,3,2,1,5,7,2,1,0.4976,0.35858,1.0293,4.1073,6.4038,1.5268,4.4657,20,100,7
2,4,2,1,5,6,2,2,0.72666,1.2292,0.87972,2.893,4.9564,1.6063,4.1221,40,140,6
2,5,2,1,4,7,2,1,0.44869,1.0228,2.427,4.623,7.4191,2.8756,5.6457,0,140,6
3,1,3,1,5,7,2,1,0.41356,1.7459,2.0994,3.3807,7.4241,2.5128,5.1265,20,160,-1
3,2,3,1,4,7,2,1,0.58103,1.8407,2.0773,4.3907,7.3527,2.6583,6.2313,20,180,-1
3,3,3,1,5,7,2,1,0.45597,0.86278,2.2439,3.9746,7.1028,2.6998,4.8373,20,200,-1
3,4,3,1,4,7,2,1,0.45955,0.5301,1.2288,4.041,6.4208,1.6882,4.571,20,220,-1
3,5,3,1,5,7,2,1,0.33985,0.81818,1.2621,3.1756,5.2388,1.6019,3.9937,20,240,-1
4,1,1,1,4,7,2,1,0.83719,0.40198,2.1995,3.9968,5.3777,3.0366,4.3987,0,240,6
4,2,1,1,5,7,2,1,0.80016,0.87243,2.1444,4.9564,7.0864,2.9445,5.8287,20,260,7
4,3,1,1,4,7,2,1,0.68615,0.93769,2.6431,4.2576,6.5539,3.3291,5.1952,20,280,7
4,4,1,1,4,6,2,1,0.67922,0.55475,1.8612,4.2905,6.2208,2.5403,4.8452,0,280,7
